Created          DealCid                                                      DealId   Provider  State                             On Chain?         Slashed?          PieceCID                                                          Size       Price                     Duration  Verified  Message
Sep 18 08:41:45  bafyreiebmcqlou6r4ycdhogankh75etfgqdmyksro2vjgpv73q73b4q2em  147033   f020385   StorageDealActive                 Y (epoch 72812)   N                 baga6ea4seaqcrxd3n72bhqraucgdrlajw56auwt43eihp6so63mbdn63tubmcfq  7.938 MiB  0.000075273625 FIL        602189    false     
Sep 18 08:42:53  bafyreidjnxcym223gi7vgl2ayqo3ue3skjtyxwmzgmasg7pdq23xrcanwa  147037   f020489   StorageDealActive                 Y (epoch 72903)   N                 baga6ea4seaqayfwctu5gqt4ap5nlbkkycqlzifctqvqgtcp3abizuov22samcby  7.938 MiB  0.0000753915 FIL          603132    false     
Sep 18 08:49:14  bafyreictxm5nhvfn432qzugstlm5x6xemm454gnd4terjdc3vuvoslbcau  147045   f016563   StorageDealActive                 Y (epoch 71590)   N                 baga6ea4seaqeyweeyru6jysj5zljqa5bqtzzio53kix5uhf7xorrpdljpo7peay  7.938 MiB  0.00007541725 FIL         603338    false     
Sep 18 09:03:28  bafyreif3n3cparfp3nnot2xdq3qaxz2lhzhjsoofc2wafw4danctsbua4a  147054   f016594   StorageDealActive                 Y (epoch 71881)   N                 baga6ea4seaqi55j45kdyymtnh4ib5lj5ioj5zx4qvcecznpznnvo2gh7gvf72ga  7.938 MiB  0.000075164 FIL           601312    false     
Sep 18 09:04:49  bafyreiaj376fsdp2mg4bxvnv5zf4xmss6e27avcs3pj3wtzbdmmgejclje  147058   f020385   StorageDealActive                 Y (epoch 72812)   N                 baga6ea4seaqlofuj4gqyo5mna4lp3dfq3fe3hctfzsijbutmer3qbvz7wgge4ly  7.938 MiB  0.000075267875 FIL        602143    false     
Sep 18 09:11:55  bafyreifdxqqn7bqsq5hwmuzmtt4angkfzjtyrlklusvb4wz63v6psdhxo4  147066   f016563   StorageDealActive                 Y (epoch 71590)   N                 baga6ea4seaqdo67on4w74zfjf4kqxsoa72jt72cswlxb3vblbhno5elrzdjq2ji  7.938 MiB  0.000075411625 FIL        603293    false     
Sep 18 09:26:55  bafyreihdiyumio4k545q3jbjgmrgfvcae5ffoyvklivaqd764kbbk6c5oi  147076   f016594   StorageDealActive                 Y (epoch 71772)   N                 baga6ea4seaqokuta4z6qrjktfil6sjbdh6vmbslbvgjpdmivjnf7hi6o2cauwny  7.938 MiB  0.000075158125 FIL        601265    false     
Sep 18 09:28:17  bafyreic5ujerf23zmqdbwrwpmsqvga3uiuopg3qfzbcfjx4znlktvyfofy  147078   f020385   StorageDealActive                 Y (epoch 72812)   N                 baga6ea4seaqioyejlet3fjiaxjlj3262fjp4bxnx2dkjvwez62oeaycn5xhmgha  7.938 MiB  0.000075262 FIL           602096    false     
Sep 18 09:29:23  bafyreie2nshmqlkevb7pr3se5ljl7tdo5xxhhms6he3e53jzfxkv2dlbm4  147081   f020489   StorageDealActive                 Y (epoch 72144)   N                 baga6ea4seaqakc2plast4tyfpkyhdta526jzs3vmhixehrvwfpwqvasser2kcaa  7.938 MiB  0.000075379875 FIL        603039    false     
Sep 18 09:35:10  bafyreidor6d74d6empcg755nfitpcsbvxwbqkyem7ubsvfgq62oilyonly  147082   f016563   StorageDealActive                 Y (epoch 71590)   N                 baga6ea4seaqkoyq5g7syspbqqaxgxwjyvotzjqidy5d2ngztzy6svqjwewquemy  7.938 MiB  0.00007540575 FIL         603246    false     
Sep 18 09:50:45  bafyreigj52hbufua2paisgznrxmhjofa3n5mofektokv2f3gashwmo7c34  147098   f016594   StorageDealActive                 Y (epoch 71736)   N                 baga6ea4seaqdkn2j4ajmi32pt4xvkpzjw3q6l7hw3dg5pl5yvcpn5lreuw3hcpq  7.938 MiB  0.000075152125 FIL        601217    false     
Sep 18 09:52:17  bafyreibpzpdxd4jci4wv6b6mdlxvgmneiibdsgcp5uiihaxjnpmrdjdmtm  147101   f020385   StorageDealActive                 Y (epoch 72812)   N                 baga6ea4seaqoinswjsibgdhh6hyzogxgkfuiva2yjhtx5v3buughstxtygbdcga  7.938 MiB  0.000075256 FIL           602048    false     
Sep 18 09:53:36  bafyreibwuhrutrwufdk5zjraa45jhyt3ck227k7hdvfoapomezq5wdjfse  147103   f020489   StorageDealActive                 Y (epoch 72144)   N                 baga6ea4seaqoemxjtzavp52vvioewz3ng6bv7sxj5hd2gwhmlcvgomgg3evx6gi  7.938 MiB  0.00007537375 FIL         602990    false     
Sep 18 09:59:49  bafyreiapvet43yto2znnrbt7czjguoadhdupsqyxenplq73wnhy7vxsffq  147112   f016563   StorageDealActive                 Y (epoch 71733)   N                 baga6ea4seaqf6pvomg6l74j6h6k4g6bnkk6udulkwzq7gdz7dfsqnwtpp3xbecq  7.938 MiB  0.000075399625 FIL        603197    false     
Sep 18 18:56:18  bafyreihmrjf5s237rvzc4vo65aing3x52zsrzrwdkzutbjggc6mevluqrm  147140   f020523   StorageDealActive                 Y (epoch 73914)   N                 baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.000001155944 FIL        577972    false     
Sep 18 18:56:43  bafyreibmi7kvzgdziyspbyygzudjdqtw7i3ag2vkx3yv2innrdl6az2s3u  147149   f09833    StorageDealSlashed                Y (epoch 0)       Y (epoch 0)       baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.000001155822 FIL        577911    false     
Sep 18 18:56:43  bafyreiemckykm42lykdutq46rfmiy77ns57bvhoweuxlc75t6vcox6qmmq  147142   f03339    StorageDealActive                 Y (epoch 72763)   N                 baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.000001156482 FIL        578241    false     
Sep 18 18:56:44  bafyreiezos2f75u23ffwa5mvku2g5mxzdzr2aqjyj5p4sjvaiz2ovhmmda  147144   f014394   StorageDealActive                 Y (epoch 73109)   N                 baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.000001157122 FIL        578561    false     
Sep 18 18:56:46  bafyreicaq3sco6z6hkqmqfoljnq6cs5wvpjmf7ievikkabnnbzbrv4xf3u  147162   f020489   StorageDealActive                 Y (epoch 73070)   N                 baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.000001157728 FIL        578864    false     
Sep 18 18:56:54  bafyreia7f4xjeomlnfmd6cw5b26tzu4ugij2xorlh52useh444eo57ypiq  147163   f016563   StorageDealActive                 Y (epoch 72836)   N                 baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.000001158166 FIL        579083    false     
Sep 18 18:56:54  bafyreigccpgtewmyjimogaa3v2hygo6zpedxlx5m5izpisb76vv3qnnvly  147155   f016594   StorageDealActive                 Y (epoch 72882)   N                 baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.00000115417 FIL         577085    false     
Sep 18 18:58:20  bafyreief3posvw2q7kpejsq6gnsj6qsv2rzyfbbdxsdxpqslvkjkggis6i  147184   f019118   StorageDealActive                 Y (epoch 73210)   N                 baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.00000115628 FIL         578140    false     
Sep 18 18:58:21  bafyreibptlf5shc5jlvy7gsw4xqvhgdv7yzzf7nozx4xo5iyxxgxdbb5uq  147181   f019196   StorageDealSlashed                Y (epoch 0)       Y (epoch 0)       baga6ea4seaqb5qntruiut7d65vrjk3kfbqdofj6qg6pp4jfkzawbtanvp42xaki  127 KiB    0.000001154158 FIL        577079    false     
