Created          DealCid                                                      DealId  Provider  State                          On Chain?        Slashed?  PieceCID                                                          Size       Price               Duration  Message
Sep  1 23:50:55  bafyreidmkv2qmhpattahcpn4hmdtihjoygwonzfwjc2ndzl6boq6kezopq  62753  t08937   StorageDealSealing             N                N  baga6ea4seaqnocufiiec44mmta63b2arjnzmoc65q333ohursajujtjjc76nyny  7.938 MiB  0.000075381875 FIL  603055  
Sep  1 23:51:00  bafyreifkkdsuaousd7j4xjm2t5pgmuvsp6copq56uyran55avy67l7sc5q  0      t015760  StorageDealError               N                N  baga6ea4seaqj6yswnig3lub3neueyw6o36jyawffpz5ct6uwsjr5mflc4lb22ii  7.938 MiB  0.00007532975 FIL   602638  unexpected deal status while waiting for data request: 11 (StorageDealFailing). Provider message: deal rejected: clientMarketBalance.Available too small
Sep  1 23:51:13  bafyreihftw4mwurtsqvpwrsd565fg3ljfk2cfmijbcal6pmp3hd6nym7x4  0      t08432   StorageDealTransferring        N                N  baga6ea4seaqg3lriynyjdprz2gkkzj54ysdccrhx35dl3zo2ziengmwzkaktiey  7.938 MiB  0.000075411875 FIL  603295  
Sep  1 23:51:18  bafyreig7vfj2hnfa3jrcl5vh47tdbikuxpt5rgeo6lejcwmn57s4czokxe  62757  t010225  StorageDealSealing             N                N  baga6ea4seaqotq6zz7a64sru2kozy6shp6ku34ngo2wds74kux7pdyr4z47zkaq  7.938 MiB  0.00007543525 FIL   603482  
Sep  1 23:51:25  bafyreicz44t5imnk5wt2pbnnf4efdigixuxjaq2sawk27d3g5zjxeaovz4  0      t02419   StorageDealTransferring        N                N  baga6ea4seaqayjo3eed5jv4vjdvbrbnbicr64h3mwm2rkngk7zhdfshgwg7ucdy  7.938 MiB  0.00007527825 FIL   602226  
Sep  1 23:51:38  bafyreig7b77su47hz6noeryycievgtftqpglgrqlq6cfig2hhqd34ugcfi  62758  t02613   StorageDealSealing             N                N  baga6ea4seaqpm5akx2arcv7e7u5gu6cmtkvvaobqb3wwod6rsh4gta2jvb4gyga  7.938 MiB  0.000075264 FIL     602112  
Sep  1 23:51:43  bafyreic5by5a4ovez63xggz3e2sdhie24vw2epjhobfxir4i335e6awk7i  62750  t014433  StorageDealActive              Y (epoch 25529)  N  baga6ea4seaqiqydv6qvttkkq5srxjzs4ca6clyofur4ezpr6tlqkncfz7t2t4my  7.938 MiB  0.0000752315 FIL    601852  
Sep  1 23:51:48  bafyreicufny2i5bfdqr6adjlsk7orkrlpmvxkdl7iplx2hftpkkdhdmwce  0      t015891  StorageDealError               N                N  baga6ea4seaqjzzicnw4tlm3u7kkyoe3vby5capjk4ea5dpw3ybipqe6yy6x7soa  7.938 MiB  0.00007530775 FIL   602462  unexpected deal status while waiting for data request: 11 (StorageDealFailing). Provider message: deal rejected: clientMarketBalance.Available too small
Sep  1 23:51:56  bafyreicdxmaep5szsfnxs6xgg3u75hga4hcwl6pekxtg3wbzfifmr55iam  0      t08094   StorageDealTransferring        N                N  baga6ea4seaqbnuryb4dcegudvxdy4v4k3f7qe7hhwwhn63jljx6m2u7kl6p4mca  7.938 MiB  0.000075411875 FIL  603295  
Sep  1 23:52:13  bafyreie3nvkm5wvrxs743qmzfecbrvcb4mditks5qjriwwixw5zgkggvl4  62720  t014764  StorageDealActive              Y (epoch 25641)  N  baga6ea4seaqhvajyj7qpe4n4lyyu5af5ddljro7gqmrogoq5fmb3m7eiuuw2cdy  7.938 MiB  0.0000753365 FIL    602692  
Sep  1 23:52:19  bafyreidxpwssymdwj6zomrqjb4kr5thrcomu7jre4leptvyggz7l5djo3q  62719  t010152  StorageDealSealing             N                N  baga6ea4seaqgm4zfht3xvytgrhtusf6e37owcsrbre6drl252eq4nelo73u2oey  7.938 MiB  0.0000751955 FIL    601564  
Sep  1 23:52:26  bafyreifx7iajlx37ela6z7rxvettvs54yvdwm6xfvny5uesopcpqckpqna  0      t016203  StorageDealTransferring        N                N  baga6ea4seaqa6hp2wxvscg64hnzai4gkxgcd3iafwrfanik4vmffkf47svpzcja  7.938 MiB  0.000075209125 FIL  601673  
Sep  1 23:52:33  bafyreihfqlk6ezrtmdp7hujqjnenghc3elajd7p7xzatdkjnrr3hghjt2y  0      t07987   StorageDealTransferring        N                N  baga6ea4seaqoeqxukbkkqsrnd7iym6q46lmhmgc3du5ez2ppa5rh2zqff6cuklq  7.938 MiB  0.000075393625 FIL  603149  
Sep  1 23:52:45  bafyreihyrqpbwmeunibfdudvwjk6qrqjxiq4uutqibi52qod4iwfy5lonq  0      t08178   StorageDealTransferring        N                N  baga6ea4seaqezrmnyhio4w6ruiog7abdvwe6wknefh5cedhtkhvf5tc3mbkneoy  7.938 MiB  0.0000752785 FIL    602228  
Sep  1 23:52:55  bafyreidgkcrzffvu25x6utmkan2wjkx474c3u3vurxfzlgtp7ca2u4kg7i  0      t03225   StorageDealTransferring        N                N  baga6ea4seaqozury7njn4kf4vg5pwblm2aqg4qq7kso7ymgfky2s4n4mzb4m4ny  7.938 MiB  0.000075443 FIL     603544  
Sep  1 23:53:10  bafyreia3e5rnwkivjnize6lg2vllacdxxhonxhxodzd2l6jbhnlavbgskq  62734  t016271  StorageDealSealing             N                N  baga6ea4seaqiyqhejmcxt5qb7mmy57td3l7qcfpjgywey36sud4ialn7dso74aa  7.938 MiB  0.000075395125 FIL  603161  
Sep  1 23:53:17  bafyreicgolm3ibm3birgv3wdrqdz523uoongdiqtmudbvrw76hlfwfjsry  62725  t014207  StorageDealSealing             N                N  baga6ea4seaqouhbvxycwkkbq6hxbgi472ys5lfo7x2rwfwefm45ut3eakfugqli  7.938 MiB  0.000075309125 FIL  602473  
Sep  1 23:53:23  bafyreifwrgc6nahanhomiwgomq3l2a43yzlk5jnhvlq6hr5jgvu6xn3cli  0      t09053   StorageDealTransferring        N                N  baga6ea4seaqhus2o2oxco3dlubidiwl4b74yyjtjde4dv4qn7pousbd3lz2weni  7.938 MiB  0.0000753155 FIL    602524  
Sep  1 23:53:45  bafyreigyyhmray7ypy54lgoapki3z4yxdfdapdrxnzufl4pfginzdkvs44  0      t016172  StorageDealTransferring        N                N  baga6ea4seaqamspchhx5dqfzjjlpnxehrpwga6giuqhydaax6ydem374jraecla  7.938 MiB  0.000075451375 FIL  603611  
Sep  1 23:53:54  bafyreido462lt7yxfpqsdiqswypog7lwwg3enx3ppf7trkndgg75gajtwe  0      t014640  StorageDealTransferring        N                N  baga6ea4seaqjmbuabnezsghb3fgj3iqo7ozk5aygpmdln7ecekoreu4s7uz6kfq  7.938 MiB  0.00007531275 FIL   602502  
Sep  1 23:54:11  bafyreibp6ywirxmmjnkykqohgvwjzlzamqg754pas4kf7n5zo7eomozpdq  62782  t015938  StorageDealSealing             N                N  baga6ea4seaqgdcr3pjosanojbfiq4gh5zt4uvjkf2xqzj526rkpioh5lskljefi  7.938 MiB  0.000075375375 FIL  603003  
Sep  1 23:54:23  bafyreifj643nrhf7gf6oi7rypothz5e4ki5tzfx7jbtr5shmw4hwbdpmqq  0      t09573   StorageDealTransferring        N                N  baga6ea4seaqfhip2on52tpykwxlhcx5f63ixmwaiwittjzuxlyglcmafczs2aoq  7.938 MiB  0.00007542 FIL      603360  
Sep  1 23:54:45  bafyreigjvgvarr7unaokev3s374pccnce5k7ah57wnedn76u4vtkct4cbm  0      t03344   StorageDealTransferring        N                N  baga6ea4seaqlvvpbpjqzvvytdzsjmiujzknxqaflngqcgzaptlxukllzohl64jy  7.938 MiB  0.000075208875 FIL  601671  
Sep  1 23:54:54  bafyreidllxozljlhubw5pmb2du4pmmmptmrositmxz3z3lfm6zcbuiipxm  62748  t015782  StorageDealSealing             N                N  baga6ea4seaqod7jlkhmxynuq4iwn243544ssg7jycjemcheqmtfcgvrtbneuoiy  7.938 MiB  0.000075121375 FIL  600971  
Sep  1 23:55:10  bafyreiefv4ck5tkjz652hlhmyjgd6c6nz2gi7scevh5mngktajku4gueme  0      t010491  StorageDealTransferring        N                N  baga6ea4seaqfekkgpwyz4wpd3yzu6dfjznslum6p26wjvovq2t7zkaiuiymp4jy  7.938 MiB  0.00007529775 FIL   602382  
Sep  1 23:55:37  bafyreihurozvrvqjsmpm454eh3daeo6yfycvrgrq4q32oegzqays4sdpam  62802  t09833   StorageDealActive              Y (epoch 24981)  N  baga6ea4seaqfjj5uy3zf4n5i7c4hpkzb6iwq3dp55i7edvwa62hmotkjhkqzkgi  7.938 MiB  0.000075299125 FIL  602393  
Sep  1 23:55:45  bafyreiaerlq2h44gfy2mrmiaxnjhmvuziks7ksxjqmluj6szlbr4mfug4i  62805  t014314  StorageDealSealing             N                N  baga6ea4seaqnaatj7yng5l6nbhmpg5aljsmnud7rqevadlrr5q4gehfpybykeii  7.938 MiB  0.000075355375 FIL  602843  
Sep  1 23:55:51  bafyreibnz53jhiua4ptvxwqixhi4ltujpsj5kjkwx7zsiuyc4g3c3whfu4  62803  t014803  StorageDealSealing             N                N  baga6ea4seaqjzlnjxmt3y4tv5pyrw3cfsd47ym7zlfmvg5p3ydpsbfgwxgvucei  7.938 MiB  0.000075398875 FIL  603191  
Sep  1 23:55:58  bafyreifdyq4bolnle2tscqcl2dl6btb7br2odj2z7kx5tnd4jzfbgg2bbm  0      t010449  StorageDealTransferring        N                N  baga6ea4seaqewrtfp273wscajap2vtywr2aa46tv6sf6sqzchmsimc4fvdaiieq  7.938 MiB  0.000075204 FIL     601632  
Sep  1 23:56:06  bafyreifu3r2aajijsxzpgz7tj5cjjxxnmzds3p6gdozy5phdoi3qmdvh4i  0      t07775   StorageDealTransferring        N                N  baga6ea4seaqioos6p3clnqrcyb6pry27gj73v5aiay3yks3cph7f6a3hcrucwla  7.938 MiB  0.000075192875 FIL  601543  
Sep  1 23:56:12  bafyreiewvtgweisvu2ibo4prvevleowpbhajtjegkwv24looqrjvn3vxxe  0      t03328   StorageDealTransferring        N                N  baga6ea4seaqglfyl3ajmdfnppxwgvw3subfpfsrc5kg3e7oyzxwdmaeep4a6ooi  7.938 MiB  0.000075272 FIL     602176  
Sep  1 23:56:25  bafyreia3osrga2jfedknrrndtdtjzwnol6krbjayaqojztzbifvy726jbq  62811  t014556  StorageDealSealing             N                N  baga6ea4seaqbfolrosyl73k5u73za4iv3a4ri5cg6qx35bipufz6mr4srxcfqoa  7.938 MiB  0.00007540625 FIL   603250  
Sep  1 23:56:33  bafyreicykxinhisacyd5vder4fz5kydh3kljnexsc5w4g5fmgb275u6qwu  0      t07806   StorageDealTransferring        N                N  baga6ea4seaqgnrfxsqg2rdb7gkfdvnotn3cjetpbisyhiwy3qdrqwcfbx5bd4cq  7.938 MiB  0.000075344625 FIL  602757  
Sep  1 23:56:45  bafyreihxep7z2hoimzsxlhwwk4dbvp5whb6cjkz5xyrct6uytwrl62yl7y  0      t015647  StorageDealTransferring        N                N  baga6ea4seaqlmnqbrlauwsaz77eefjttyr746ywjss4uygiimevzo3houao74hi  7.938 MiB  0.000075405 FIL     603240  
Sep  1 23:56:51  bafyreicffbiiss6icupi73zlad4apncpukhpsl6a6ksenct4ssel7v4pzi  62822  t015947  StorageDealSealing             N                N  baga6ea4seaqow7t5b2xjmjskqhhsvlnznpmrnifqnyt5tpfl2dztq22vlkwiwby  7.938 MiB  0.0000752865 FIL    602292  
Sep  1 23:56:59  bafyreif7ytounecpartht4c2wrfwh7dyrxqguhlzbl4qkkawpagtltgr2y  0      t015848  StorageDealTransferring        N                N  baga6ea4seaqp6qmlfpiu6texjxlwp5angvvq2ruxmxgw4m3dhs7xks7m45s5cpq  7.938 MiB  0.00007514375 FIL   601150  
Sep  1 23:57:09  bafyreigksomefqqppxatls7gepdcx5igwupi6h2zeacky4h5i6oglioukq  62776  t010257  StorageDealSealing             N                N  baga6ea4seaqmxg4wlhythjafcznktw2b5l4vb5jhafdmzpoabi7ibvibamnoqny  7.938 MiB  0.00007543375 FIL   603470  
Sep  1 23:57:16  bafyreicrtpgvunbegbopbmda5rxsudmiotayci2gsfws6p65ljyf5f5tfm  0      t014432  StorageDealTransferring        N                N  baga6ea4seaqdngtyxdfkcrmaiffja5fc3g7tpf5f5tnjbruj7m3nncvbzl5gmpy  7.938 MiB  0.00007534725 FIL   602778  
Sep  1 23:57:22  bafyreifdcyyrj6m7gxadd64qzzfkzxh65qtsl5tbpzrl4dqearcvwva5be  62775  t014382  StorageDealActive              Y (epoch 25419)  N  baga6ea4seaqdwk5ywenwnabdsv2klt72kcma7iho32657fpcat3cc7qvsiu3kby  7.938 MiB  0.00007531875 FIL   602550  
Sep  1 23:57:31  bafyreieybzuzqe7pthk5zwfj2vl6ethcl7xbywz7svhh63kc5fryaj7rru  0      t016228  StorageDealError               N                N  baga6ea4seaqdz6jc5ae57btajciqaja54kmfpyvqqqd7xbr7h2jylzqv4acjahi  7.938 MiB  0.000075248375 FIL  601987  error reading Response message: stream reset
Sep  1 23:57:37  bafyreibkm6usjssn3deqgpznwpbtfbmkq763dgok2aiejgr5yf6anmznxm  0      t014394  StorageDealTransferring        N                N  baga6ea4seaqhizbrg5ufkd5iouuv7vqaxlcnbryeh2qxvk75vxqg3fb57vnusfa  7.938 MiB  0.00007538 FIL      603040  
Sep  1 23:57:43  bafyreie5vdpunzbgjvvdkkrhhukrc2cbmha7mlnhy3ji4ckqmrbwdbvz2y  62828  t08482   StorageDealSealing             N                N  baga6ea4seaqbe2qkvtpkcwpu2ffqmuwcqzrc3wdcnbwod74yf7zihvpmep67ypq  7.938 MiB  0.000075421 FIL     603368  
Sep  1 23:57:49  bafyreifyok4bc7lpev2akys7bbvb6zgqflqvn2al5xi2dai6diteu3xcl4  62830  t02404   StorageDealSealing             N                N  baga6ea4seaqmasignk7unpd7xxvffshcu5uocnqhy7dlnqj2k6i3jhqtgqwbqdi  7.938 MiB  0.00007515475 FIL   601238  
Sep  1 23:57:59  bafyreid7buax42ezzua4c37o35ypc7pssjsecl6a67kiu23mtf3o3yrvie  62787  t010558  StorageDealSealing             N                N  baga6ea4seaqh55f7lc4curzf56jy3bl4fo667jjbfk3nhueq4zieq3dzez7euda  7.938 MiB  0.000075139875 FIL  601119  
Sep  1 23:58:07  bafyreiabycono6clu4xolt3t7jbcq5jqs2vw5vrafuzp4ytzuagwlndzyy  0      t014233  StorageDealCheckForAcceptance  N                N  baga6ea4seaqinzbpnlwdjfuclk2oze323j5ogp56sjpzij44tfcgobcftvt6gia  7.938 MiB  0.000075198625 FIL  601589  
Sep  1 23:58:14  bafyreiclssjw3orohjxyqy4j725dxv57isus2ccvgttzkmqqvctzt5yusu  62790  t014431  StorageDealError               N                N  baga6ea4seaqnd2dlx7oalrwndf6s3gv43wdntompxpy3bcvkredwq5vo3ienobq  7.938 MiB  0.000075311875 FIL  602495  error in deal activation: handling applied event: deal wasn't active: deal=62790, parentState=bafy2bzacecsjnngotcd5x73hpakzwyut3z64clbhuutfzcbldyxm7hqs4nf7q, h=25489
Sep  1 23:58:22  bafyreifyiwat7cjczjrzf5ddnj73rqllbisnnbdcvjiqaeimcbvohntoe4  62832  t09792   StorageDealSealing             N                N  baga6ea4seaqiafoxbewiachb4c24ohuyrt4y575bde43u6obos55zv4auw7xuby  7.938 MiB  0.000075335125 FIL  602681  
Sep  1 23:58:41  bafyreibqjhdsce7gvruvvcnkdfbuyxbfj7rkbww45h2vbhx6wrcs5dbbpy  62835  t02301   StorageDealActive              Y (epoch 25397)  N  baga6ea4seaqocqt3746o2h42ilnpbaft6gre3ebla4r5tkqrz3m5ueveb4uf2fq  7.938 MiB  0.00007539875 FIL   603190  
Sep  1 23:58:51  bafyreifprjwp7om32b3al6hwxcbici6y2ymnc6guaggucuziwvki6qfwp4  0      t03345   StorageDealTransferring        N                N  baga6ea4seaqjnye5fg3ilvtrxe4ysciziy7joebwf7slkd65i4dwvmyo2wshkei  7.938 MiB  0.000075318125 FIL  602545  
Sep  1 23:58:56  bafyreifkykiqchp4c2vmwav37iaqltu6lnpa5pozbi3xpugozys4fscrbi  0      t09707   StorageDealTransferring        N                N  baga6ea4seaqkls36fi6t2yryrysxpheo3n56q3udk6dnrkjk37hki37ztooomli  7.938 MiB  0.00007515125 FIL   601210  
Sep  1 23:59:02  bafyreigylpbl4k35adtdlvgj4m3dpupgfiwml72vjd2vozzu64tuvqtovy  62799  t015905  StorageDealSealing             N                N  baga6ea4seaqozut6osexjwbwfmlq3yf22lwrxkrktu6gz7pjgxybllw2da7ymiy  7.938 MiB  0.000075289 FIL     602312  
Sep  1 23:59:07  bafyreihzsu3m3l63vbdwt6fwqo4hrjasmb3sn4zmaepdvi4qohy7h5n7sm  0      t03523   StorageDealTransferring        N                N  baga6ea4seaqlnmmypqxs37cw7yt3crjnuibrqr4ocvsb5mmd32vib4rgd7rhshi  7.938 MiB  0.0000751225 FIL    600980  
Sep  1 23:59:13  bafyreie6j55kugzlf5phgd4um3z2sqoz7ybn52ahic7rpkuodhei5d4yle  0      t010538  StorageDealTransferring        N                N  baga6ea4seaqc4q2zgrnf6ouv4eujse2ale6eswjpb7plxeoa63ptmvbvsbrlecq  7.938 MiB  0.000075291 FIL     602328  
Sep  1 23:59:19  bafyreiaxhhjtve2iiavcshqupk4zlizh53cqzekilxcnzclawed5r7i5oe  62843  t08937   StorageDealSealing             N                N  baga6ea4seaqktmzvxm2xyd4aw4vp6euqbvfgku4uz3mggecrps5m7vxjeixoccy  7.938 MiB  0.000075379875 FIL  603039  
Sep  1 23:59:26  bafyreiag7x7h4i7pnm2zbyuzyggpyyohgc2qmm3pupcm7stx36yyl44phy  0      t015760  StorageDealError               N                N  baga6ea4seaqexrpebpr2bg4bbx4cytveytpdkhmrukeak5qcw3xizduaag6ramy  7.938 MiB  0.00007532775 FIL   602622  unexpected deal status while waiting for data request: 11 (StorageDealFailing). Provider message: deal rejected: clientMarketBalance.Available too small
Sep  1 23:59:37  bafyreiflhvpfd7ixge6dkwfjhfrt6btfhboffaxdydfmdm2da5tttrvixy  0      t08432   StorageDealTransferring        N                N  baga6ea4seaqbkubofaso4k3uzi5yc2appfjkgiijfkketnpda5h4iraun5jvona  7.938 MiB  0.00007540975 FIL   603278  
Sep  1 23:59:43  bafyreid6sfzj5xb3ujzxvbuj7rx3yota53d6kqmlts4be4iqrhda2lawsu  0      t010225  StorageDealTransferring        N                N  baga6ea4seaqmytq7ml737isoyjkqkwk2tw5apxc7s622pashaoaiurkygvnaeea  7.938 MiB  0.000075433125 FIL  603465  
Sep  1 23:59:48  bafyreidh3a2srfvns6bfoja5jgifsnudt2uy2tmcqhod54bvma7efz4yxy  0      t02419   StorageDealTransferring        N                N  baga6ea4seaqmrsml6e53gijgbjexkqticnuhxcr73zu2seqne7axfamducn3oia  7.938 MiB  0.000075276125 FIL  602209  
Sep  1 23:59:54  bafyreib6t5s4fobm5awswv3gmy6qmheimo4i33gwj7g4l3zqoxbb2la6pq  62846  t02613   StorageDealSealing             N                N  baga6ea4seaqbccpruruyj2wexrxfxdbkevzccnu5qv2rwwvm773ipwqmxapnoki  7.938 MiB  0.000075262 FIL     602096  
Sep  2 00:00:00  bafyreicslwl6tu22wxam57kjioetvsu5uhnd3dtpt4hrr5ydyguxlqg2um  62845  t014433  StorageDealSealing             N                N  baga6ea4seaqjysezfwzwgzwq7xqsx4ilwzlacmihnouzsylhvlfs4ysibbfrqji  7.938 MiB  0.0000752295 FIL    601836  
Sep  2 00:00:15  bafyreiaetcc4tebetujkpeuc4etex7quytshf77jecyg3xxwpnxtiysyii  0      t015891  StorageDealError               N                N  baga6ea4seaqn7i6jegrfnly426yn6p54mxlqndy5uqunw3r22bwzardzegfzili  7.938 MiB  0.000075305625 FIL  602445  unexpected deal status while waiting for data request: 11 (StorageDealFailing). Provider message: deal rejected: clientMarketBalance.Available too small
Sep  2 00:00:22  bafyreieps5tbtw3f7bewgkavu2pw67a4b75nbvkaw2hivupnrvsa3agvee  0      t08094   StorageDealTransferring        N                N  baga6ea4seaqesgmxte7nrujodm4yakklilqsqcab3zm5m3n6zjboxvjcnzcr4pi  7.938 MiB  0.00007540975 FIL   603278  
Sep  2 00:00:28  bafyreihtik4vcjrj7rc7l3tw5syyk34dgmrokxgleodzft5jjwrs5ytlxm  62850  t014764  StorageDealActive              Y (epoch 25641)  N  baga6ea4seaqiqrheew3lhchf2upj4lpwhrvxo5bj2wowhepwcqdhx5ce6ub5yfa  7.938 MiB  0.0000753345 FIL    602676  
Sep  2 00:00:57  bafyreig3q5ydxk4ijm3rgqv26i6o2lutoo33xvbogileqsxknzy7snxtea  62860  t010152  StorageDealSealing             N                N  baga6ea4seaqfaqqggqvnkz2fccywarn6tjrvygv7gn6kzxocjg3huwonjeszmny  7.938 MiB  0.000075193375 FIL  601547  
Sep  2 00:01:23  bafyreiagsdsnbrjhlxtkouja4x2ut5ovmdvukjdf35rjc7epgpyexvux3e  0      t016203  StorageDealTransferring        N                N  baga6ea4seaqadt7a5uefdc3oz5rts2lfugrzrewfuz4shtgn6dxe5koor2hiapi  7.938 MiB  0.000075206875 FIL  601655  
Sep  2 00:01:46  bafyreicwquldf7tvcebanoadvd6gax5lw4d6usy2sd5kot7nsppt2fmyha  62876  t07987   StorageDealSealing             N                N  baga6ea4seaqjnlyms4icdwx7pr3ho4mgfe6mghnh4se5wjuh4murqbqj3sjm4ei  7.938 MiB  0.000075391375 FIL  603131  
Sep  2 00:01:54  bafyreif4gpedml62j2wseoykswdxgxuhc6fgz5hwhicgajpoips63wk7um  0      t08178   StorageDealTransferring        N                N  baga6ea4seaqjrt5yaftvidauaszznfe5nczlqwzhumz3un3oanr7msdscmodwga  7.938 MiB  0.00007527625 FIL   602210  
Sep  2 00:02:15  bafyreihf2tsaj6pzhng45jzexg5754zaifk645r6fht6nu3itaucua5tfq  62826  t016271  StorageDealSealing             N                N  baga6ea4seaqf4lvkc72l74s5nxeks6jny6642tat2k5bsywcm2gfx4k6rmnpcbi  7.938 MiB  0.000075392875 FIL  603143  
Sep  2 00:02:21  bafyreibexfgx3vcq2ankkhgyzffskf6w5b4fuw2y2mcyonl2plak6r4uiu  62825  t014207  StorageDealSealing             N                N  baga6ea4seaqczt2lf2wmvoyup65kr4acawhj77xhyogoyel3kchjfrt2jsyqoca  7.938 MiB  0.000075306875 FIL  602455  
Sep  2 00:02:29  bafyreie6l5jrrf6jhsuqp6vg3a7ibfmcdoyziyldnlb4qko4sjt7ie3ope  0      t09053   StorageDealTransferring        N                N  baga6ea4seaqjza3xibaeuljyo5iuwgdsinplwic5okmafkszho5sy6xzw4ntmoi  7.938 MiB  0.00007531325 FIL   602506  
Sep  2 00:02:45  bafyreidhh4mu7nycs25hh5dugiq53uuk2l2qpdd667xou5iutko4fq3bbm  0      t016172  StorageDealTransferring        N                N  baga6ea4seaqa3nv4fwhfxy3s2ikdxbskozov2pxl424szfe6rjy72l5wzisnkpq  7.938 MiB  0.000075449125 FIL  603593  
Sep  2 00:02:52  bafyreickm4xkpzso2qnbr5mxtxtetbmotfkiqfvi4wxgftlvjh4pzsdcre  62867  t014640  StorageDealSealing             N                N  baga6ea4seaqmx5w4h7yg5ff4mcjlvs6aeg3r5scit2obb2mnu3wmhl5i4q7usmq  7.938 MiB  0.0000753105 FIL    602484  
Sep  2 00:02:58  bafyreif6bqeswulasrmz7y6rckmtlikek6mt4iaey3e3qjtwu7f2g3kxmq  62888  t015938  StorageDealSealing             N                N  baga6ea4seaqeeovtjs4nmpr5eymlbyfth6e7fh7spaqaev5p26ynxqiyh5exkfy  7.938 MiB  0.00007537325 FIL   602986  
Sep  2 00:03:12  bafyreieh254333sobdzk3hydvfmafytzn7bvghhiht7536uflfq3j2wewi  0      t09573   StorageDealTransferring        N                N  baga6ea4seaqdto6btrbzazqvf5qbejfsey3p3kfjbynk2puaylxfx2rauef5obq  7.938 MiB  0.00007541775 FIL   603342  
Sep  2 00:03:18  bafyreifolhe2zspyjf7u3yf52uaqsyeo7cqou5z35z3sr27v7nl7xx56ja  0      t03344   StorageDealTransferring        N                N  baga6ea4seaqjk3s7ep3vppbtdzfszcawimtykrlsbqqmpdcd5lcffj32rolzqey  7.938 MiB  0.00007520675 FIL   601654  
Sep  2 00:03:23  bafyreib6pylyjusw4lpyw37blyuicmv34ewnbtabmcebdmk564tmwmurue  62913  t015782  StorageDealSealing             N                N  baga6ea4seaqj3s4g6xk6stzf4hpkssd246mqjhp36yzt7wcyj75j7h24hs4jwni  7.938 MiB  0.00007511925 FIL   600954  
Sep  2 00:03:29  bafyreiaj6jehhrkmro4kqyoun6sbgbcn7mqtqyegipqimt64gj7rkcabue  0      t010491  StorageDealTransferring        N                N  baga6ea4seaqnuiygehikjjjyapvknbt6wocsw4fidhhay2cefmuwunzenja5ina  7.938 MiB  0.00007529575 FIL   602366  
Sep  2 00:03:38  bafyreidcgcjo22vjdi5scdh2gkl5ifnst6zvyo3vebjfpoodw7zyaairoi  0      t014311  StorageDealTransferring        N                N  baga6ea4seaqhkuvnz6ipmljwyyqsijsie5xbpakoly5glkupcttw3lih5fjvwja  7.938 MiB  0.000075122 FIL     600976  
Sep  2 00:03:44  bafyreiavamtzkmajzdleidshq6sxrnwxuflyxd3htyskvbxgjvxen3q6na  62912  t09833   StorageDealActive              Y (epoch 24981)  N  baga6ea4seaqcesfga5smcih5to2e3y5rxjkx7qognkyhkwkcsnaaz2s4oq2tglq  7.938 MiB  0.000075297125 FIL  602377  
Sep  2 00:03:51  bafyreidkjqzb6intom7ibrg3ponp7tg7tuqm5lawc43bw6zxpbngbs2vsa  62894  t014314  StorageDealSealing             N                N  baga6ea4seaqcoggvebkvnge3cbqxwy62tjjli26rkopxqlpts3cfwikuc7wbqey  7.938 MiB  0.000075353375 FIL  602827  
Sep  2 00:04:15  bafyreifbymgx65srhvejvluilarpkmue5jbs27b2zfm6prl2ejso7hyrfu  62922  t014803  StorageDealSealing             N                N  baga6ea4seaqix7zgkt5xss5fmwc6sk7rq72c5tlqucb7xoxkbqeifactkzm24mq  7.938 MiB  0.00007539675 FIL   603174  
Sep  2 00:04:24  bafyreihpg4l2jzawh5rizdvzwycwvoft64gfiz7lzmgsoxsrmz2lnoj5em  0      t010449  StorageDealTransferring        N                N  baga6ea4seaqdaxd2pse34tenunlomrucrk3kulj4bjkck27ntzmrumo5p7jlski  7.938 MiB  0.000075201875 FIL  601615  
Sep  2 00:04:36  bafyreih5p6kypn23fehzaiov6hos7oloc6ogwjzn2f7tf5aks6crhawfhy  0      t07775   StorageDealTransferring        N                N  baga6ea4seaqnpflky4wngib3u2kx3ceovbodfsry5iozftntcvl2kcs6t2ipujq  7.938 MiB  0.000075190625 FIL  601525  
Sep  2 00:04:44  bafyreif7lcihvaasoendx7xxs53vk3b6b264a3ttgd5txmwgccg6hhysd4  62859  t03328   StorageDealSealing             N                N  baga6ea4seaqkga3kdl3j7wqm6aqyk7qc2nojhrjt3gdhgb2pmkki4zxuzyix2aa  7.938 MiB  0.00007526975 FIL   602158  
Sep  2 00:04:51  bafyreif6wuoozuey6byxisodsidhgn6lnudhremplzabjykz5l2zcjmjta  62914  t014556  StorageDealSealing             N                N  baga6ea4seaqox7nb6jd32yqguepqsjsj3oe6xmvjr62ry3gd6tzzj4by5sdwemq  7.938 MiB  0.000075404125 FIL  603233  
Sep  2 00:04:58  bafyreidlaos3qz4df3mwe7uutuo22w5wztvzknzvghjxljligzlici6ab4  0      t07806   StorageDealTransferring        N                N  baga6ea4seaqpnbcpu662rqumzihyfqpwjdztesp222laehyfmz5flpuwlxtvchy  7.938 MiB  0.0000753425 FIL    602740  
Sep  2 00:05:14  bafyreibncxoalm7ieqpe7mdjxfojzj4ndi6ueicajizaleahqkhmmxz4na  0      t015647  StorageDealTransferring        N                N  baga6ea4seaqg7yqdmy2hlne5zoucarifrhb7r5topu24ek2y5ahzklaohmf54mq  7.938 MiB  0.000075402875 FIL  603223  
