Created          DealCid                                                      DealId  Provider  State             On Chain?    Slashed?     PieceCID                                                          Size       Price               Duration  Message
Sep 18 21:10:10  bafyreibqoqldfe4u4ceybrn45vjgxmn6wzvdmjototgisgio4h25u62d54  148195  t02419   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqesgmxte7nrujodm4yakklilqsqcab3zm5m3n6zjboxvjcnzcr4pi  7.938 MiB  0.0000754235 FIL    603388  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148195 not found
Sep 18 21:10:22  bafyreiehwpylonwhbqou4nnawpldonal6geby4ybre76pcj5qlffmv25v4  0       t019551  StorageDealError   N                N            baga6ea4seaqiqrheew3lhchf2upj4lpwhrvxo5bj2wowhepwcqdhx5ce6ub5yfa  7.938 MiB  0.0000752755 FIL    602204  unexpected deal status while waiting for data request: 11 (StorageDealFailing). Provider message: deal rejected: cannot seal a sector before 74780
Sep 18 21:10:41  bafyreidaeixxqa3iyk6dnke4l6ksa7t76pnwwa5vvjdhsc5dmtdaioka2i  148201  t020822  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqfaqqggqvnkz2fccywarn6tjrvygv7gn6kzxocjg3huwonjeszmny  7.938 MiB  0.00007547625 FIL   603810  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148201 not found
Sep 18 21:10:53  bafyreiel6d52b2pcls2n26pqrxlqdl4sebtjhuzrzcqtclv26vzq4ldtra  148182  t016309  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqjnlyms4icdwx7pr3ho4mgfe6mghnh4se5wjuh4murqbqj3sjm4ei  7.938 MiB  0.000075294625 FIL  602357  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148182 not found
Sep 18 21:11:07  bafyreigbgvub24ixvz6tgjam4cbthstaaimlujsovehwu3beacjgag4jsm  148183  t08937   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqadt7a5uefdc3oz5rts2lfugrzrewfuz4shtgn6dxe5koor2hiapi  7.938 MiB  0.000075526875 FIL  604215  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148183 not found
Sep 18 21:11:20  bafyreidlt73cy3otsuwnqxvbqvxondiqwl7eyshjcvvewv2g5mlhc6rknq  0       t017294  StorageDealError   N                N            baga6ea4seaqjrt5yaftvidauaszznfe5nczlqwzhumz3un3oanr7msdscmodwga  7.938 MiB  0.000075454375 FIL  603635  deal failed: (State=26) handing off deal to node: AddPiece failed: writing pads: writing piece: opening unsealed sector file: file '/opt/.worker/unsealed/s-t017294-91' has inconsistent length; has 34359738368 bytes; expected 34359738372 (4 trailer, 34359738368 sector data)
Sep 18 21:11:36  bafyreicst4f4y3vy2m6fc2hgeu7cst2oh4iiyqdwabs6slnwyqquk2mfre  148185  t014207  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqf4lvkc72l74s5nxeks6jny6642tat2k5bsywcm2gfx4k6rmnpcbi  7.938 MiB  0.0000754545 FIL    603636  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148185 not found
Sep 18 21:11:49  bafyreie222m7p6ubh355zar2fcxpufn6tnlon7g57qf7kbrl2yrmstlcjm  148186  t03345   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqczt2lf2wmvoyup65kr4acawhj77xhyogoyel3kchjfrt2jsyqoca  7.938 MiB  0.000075464875 FIL  603719  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148186 not found
Sep 18 21:12:10  bafyreif4oqik4zyoguycbxqyl34cbkjtlwwgosjhjwttdm6iuuhuxd46ma  148188  t019723  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqjza3xibaeuljyo5iuwgdsinplwic5okmafkszho5sy6xzw4ntmoi  7.938 MiB  0.000075582625 FIL  604661  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148188 not found
Sep 18 21:12:22  bafyreihn4puyipmry7qzwh3ynqd6g2jhbhj52za3qbwd4v5xet7xluz7mq  148203  t020523  StorageDealActive  Y (epoch 73914)  N            baga6ea4seaqa3nv4fwhfxy3s2ikdxbskozov2pxl424szfe6rjy72l5wzisnkpq  7.938 MiB  0.0000754525 FIL    603620  
Sep 18 21:12:38  bafyreiafx3vueb4qiky2n6nk3h3gihvjejedguvooi6wspkwmc3fudcr5y  148205  t020678  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqmx5w4h7yg5ff4mcjlvs6aeg3r5scit2obb2mnu3wmhl5i4q7usmq  7.938 MiB  0.00007546975 FIL   603758  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148205 not found
Sep 18 21:12:51  bafyreifzwfxooqprvii6q5gcjy2gz52adr3dcqg3vope5nfdg7yigwraxa  148210  t019094  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqeeovtjs4nmpr5eymlbyfth6e7fh7spaqaev5p26ynxqiyh5exkfy  7.938 MiB  0.000075551875 FIL  604415  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148210 not found
Sep 18 21:13:05  bafyreihqparxamzdfiirumqsfpki7jlupltaiplkr23ql5zwfmot7swmaq  148207  t019399  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqdto6btrbzazqvf5qbejfsey3p3kfjbynk2puaylxfx2rauef5obq  7.938 MiB  0.00007528025 FIL   602242  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148207 not found
Sep 18 21:13:18  bafyreifzirltfstblsls4hxxisnqp426u4e72rqmj7d5hqsl5cknosb2ne  148209  t016305  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqj3s4g6xk6stzf4hpkssd246mqjhp36yzt7wcyj75j7h24hs4jwni  7.938 MiB  0.00007535925 FIL   602874  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148209 not found
Sep 18 21:13:35  bafyreigrj7d5rzy5cqkmecpe2ckd4wcaaajbgpluuhaavfchit3al7ubae  0       t019099  StorageDealError   N                N            baga6ea4seaqjk3s7ep3vppbtdzfszcawimtykrlsbqqmpdcd5lcffj32rolzqey  7.938 MiB  0.000075495125 FIL  603961  failed to initiate data transfer: deal data transfer failed: Response Rejected
Sep 18 21:13:49  bafyreiaponmj2r4sc43cfnj5jtkrmjs4opgcmsp7gn7ydf3z6rfswbf2sa  148193  t014432  StorageDealActive  Y (epoch 74291)  N            baga6ea4seaqnuiygehikjjjyapvknbt6wocsw4fidhhay2cefmuwunzenja5ina  7.938 MiB  0.000075493125 FIL  603945  
Sep 18 21:14:09  bafyreie4xywwfvauitszrilvinw5e7ssdzxf2qqesl234lnlrgowxcxw3i  148197  t010399  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqhkuvnz6ipmljwyyqsijsie5xbpakoly5glkupcttw3lih5fjvwja  7.938 MiB  0.000075574625 FIL  604597  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148197 not found
Sep 18 21:14:22  bafyreifo6xum62q45p3llkt4cq46gprpbftjrvkj5io5vlsz3pj4simtzm  148196  t016303  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqcoggvebkvnge3cbqxwy62tjjli26rkopxqlpts3cfwikuc7wbqey  7.938 MiB  0.000075608625 FIL  604869  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148196 not found
Sep 18 21:14:44  bafyreierqvmgf635o3qjmbfp5md4ngftvllup7uvwyu24su6vg6gcwkpc4  148198  t020578  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqcesfga5smcih5to2e3y5rxjkx7qognkyhkwkcsnaaz2s4oq2tglq  7.938 MiB  0.0000754785 FIL    603828  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148198 not found
Sep 18 21:14:56  bafyreifhyhdfmmbzhnrp5me4wjlzyt436uiwapacjrnozfbntea4ttwc3m  148200  t08094   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqix7zgkt5xss5fmwc6sk7rq72c5tlqucb7xoxkbqeifactkzm24mq  7.938 MiB  0.000075556125 FIL  604449  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148200 not found
Sep 18 21:15:10  bafyreibw45qibolrj4wbg5tcsraoxaolfmo45j3wn5uqlkhxd4bcsn5g7q  148199  t03328   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqdaxd2pse34tenunlomrucrk3kulj4bjkck27ntzmrumo5p7jlski  7.938 MiB  0.000075417125 FIL  603337  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148199 not found
Sep 18 21:15:25  bafyreic3p5ch3vqieqq635rcm67ed5sj5zauemdcvwc7lvjy4y6kce27uy  148202  t014394  StorageDealActive  Y (epoch 73017)  N            baga6ea4seaqox7nb6jd32yqguepqsjsj3oe6xmvjr62ry3gd6tzzj4by5sdwemq  7.938 MiB  0.0000755255 FIL    604204  
Sep 18 21:15:55  bafyreidhxduitpisip5xdmbkyu4umjai6c7ice5sv46i5znoiwbmtzulp4  148204  t020626  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqnpflky4wngib3u2kx3ceovbodfsry5iozftntcvl2kcs6t2ipujq  7.938 MiB  0.00007530375 FIL   602430  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148204 not found
Sep 18 21:16:27  bafyreiggrzbnopvzfdjnj3dkzvu3ddqcw2ryt6vc3c7xapvrzkkajhdizu  148206  t020385  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqi3uslvgdsdhnnb74vvc24m56l3timayad34mdghkblf56oc5skha  7.938 MiB  0.000075445 FIL     603560  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148206 not found
Sep 18 21:16:40  bafyreiggso5mfmiomypgw6i5qxeu2ltumfbmxizzs3hov454dtofyfz4za  148208  t08220   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqpnbcpu662rqumzihyfqpwjdztesp222laehyfmz5flpuwlxtvchy  7.938 MiB  0.000075431375 FIL  603451  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148208 not found
Sep 18 21:16:52  bafyreifw64jkxuaotec7yorzrp23y6b5loox57kbe5k4wgxn6kesgdzrhy  148222  t016594  StorageDealActive  Y (epoch 73104)  N            baga6ea4seaqnly3nuxs53jt7icubjiuyjkwyzond3goj57z7i65blzokjwfdupa  7.938 MiB  0.000075340625 FIL  602725  
Sep 18 21:17:05  bafyreiemhnjhpuyczudrdkjlyo5ouvyppdmjiyrckllkx7j5tmlyfkd3na  148217  t016563  StorageDealActive  Y (epoch 73160)  N            baga6ea4seaqg7yqdmy2hlne5zoucarifrhb7r5topu24ek2y5ahzklaohmf54mq  7.938 MiB  0.00007559025 FIL   604722  
Sep 18 21:17:18  bafyreib26xye3lyayvvmr6urxpekno46eu4vcgijdeq5oo67ekfte5e2ey  148223  t09573   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqkga3kdl3j7wqm6aqyk7qc2nojhrjt3gdhgb2pmkki4zxuzyix2aa  7.938 MiB  0.00007556425 FIL   604514  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148223 not found
Sep 18 21:17:36  bafyreiayyuxtq7mfjzw7yj7sox66ey6cnubycxzy5d7jx45gcqzco7zusq  148235  t020378  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqli5z2txsr7q7hyy477e6hajvgw6uwba3c2p2g3uevy2gerotbwgq  7.938 MiB  0.000075279 FIL     602232  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148235 not found
Sep 18 21:17:49  bafyreib5c2imuak23lrsxd2pylqbtsvzse2xsmddn64snn2it5hnme5sha  148211  t020763  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqjs7ocf4yel5nw7psbqkgvyztp6oyvmzihy7gdrmpmdzux3bcwkay  7.938 MiB  0.00007541375 FIL   603310  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148211 not found
Sep 18 21:18:10  bafyreicsihkxfqm2c2vtqhbnppgsqv7lymefpumbc5syqu45nnzpu7kj4e  148227  t019422  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqex65f34zley7srmgmbew2noobijg2lqkqd6oqxq2epbn45qns4ni  7.938 MiB  0.000075269125 FIL  602153  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148227 not found
Sep 18 21:18:25  bafyreietsl5xpcc42jwk474s3zvdrczaair75gg7h7akuhdiclowb77yie  148212  t08854   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqlit2ctj4aq2bk3afasuinowkkntfanndzkw5ddruzull46ff42pq  7.938 MiB  0.000075416875 FIL  603335  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148212 not found
Sep 18 21:18:37  bafyreif3nrm6z45zhbch4isgkchb5ddtybjuu77utlo7ro2anus26ccvpq  148226  t07806   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqjlmbcbi5dtodg3le2x7yq7wa652rvczdhl7ofas4gp5e4hjwtecy  7.938 MiB  0.000075489 FIL     603912  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148226 not found
Sep 18 21:18:52  bafyreibpiva7jwfv3lusuwun6fyepsh5prtlzbc65j2qysf2e3vggapsdu  148228  t020489  StorageDealActive  Y (epoch 73782)  N            baga6ea4seaqhk7txivicuvfxr4zeuc45nqs3hsg53ehn6uo43fq4wsqo6wxgogy  7.938 MiB  0.0000755625 FIL    604500  
Sep 18 21:19:09  bafyreigk5lr2a75nyfpjl62wsu7cnmydcwryplnlmf5yotfngswinwv4iq  148213  t019437  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqhrbnsxds4gkj7k7cpl327fap3hzoj7ixmuyvc63pzn4dyeczzamy  7.938 MiB  0.000075415875 FIL  603327  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148213 not found
Sep 18 21:19:24  bafyreibssdfolnfhvhelfiek2xuiqcnj7stypynwpusqgvujrwxqjaxwva  148214  t017665  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqjj6cj62lie7ngzk2xtid5bljx4bgqkfsylrw6swohcir64p6tioq  7.938 MiB  0.000075316875 FIL  602535  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148214 not found
Sep 18 21:19:40  bafyreia72wnzubktdtye3phawoblkcgzwghsxp67awk47dmc25ndyapuji  148215  t020788  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqhppgidra4cfluqphekdfcuhj4h7kfkieefs4ld7bf6dv2cqrj4ei  7.938 MiB  0.0000755975 FIL    604780  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148215 not found
Sep 18 21:19:53  bafyreig7g5op6gsz4jnjlivkez2rywpt7byxuquxk4fc5gqouzvkplm4ym  0       t015747  StorageDealError   N                N            baga6ea4seaqbwespg4leqwsjvsx7mxbwbvic3ixjk5ce4qndycnd7frnroq4gpy  7.938 MiB  0.000075478375 FIL  603827  failed to initiate data transfer: deal data transfer failed: Response Rejected
Sep 18 21:20:08  bafyreidngokfpnlpjvxgjnrp6p5dglsnwm6wfesyp4oj3b7bbykf43t24m  148216  t02620   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqkoa6y6vzopbv4vwvckexjjoutq3jbus46icmx6ryaysglhok4cgy  7.938 MiB  0.00007537175 FIL   602974  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148216 not found
Sep 18 21:20:21  bafyreigubc2fxpg2rala4httlsnfuo5mxxm2ubzaqiyfzzoc3jhqhfnurq  148220  t015757  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqeewjuaou6ehl6eamx3obknd3ivdie3qo7vnjqavadtiio6tqg6oa  7.938 MiB  0.000075421125 FIL  603369  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148220 not found
Sep 18 21:20:35  bafyreiebdortsdyiaenoagzuqghnm2khhjej7ll5bh65umncorf4d5s43y  148221  t015647  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqagvsa3jjvlpn7juinzgjtptm2hilsqve7526dfmxogyjnpup4cmq  7.938 MiB  0.000075549 FIL     604392  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148221 not found
Sep 18 21:20:49  bafyreiamrfmhrumsqrha3k72qmtakc7sk2v3yi6mcopzo4o4s3lews4grq  148218  t010538  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqar5x4obtfytx6hmna542s6aql657rxoppxycp4avaoujzufwlgga  7.938 MiB  0.0000754355 FIL    603484  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148218 not found
Sep 18 21:21:03  bafyreiavwjcqsza3nfylnbuqx6aqbz44kmpxv4fjhtrlpwlopafavwudrq  148219  t016306  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqowzto7pj5gq2heulb47x362pgeqp73tjrjjmxy2fibyyepjczuma  7.938 MiB  0.00007539325 FIL   603146  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148219 not found
Sep 18 21:21:16  bafyreigl4bqrzkjfjnobudrb6skd2enmkk5xq6ewoaf3eumnpinff4ziyq  148224  t020786  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqkuspmupx76wxbv2i655sonopxbys544ts4dc4tmt2wtiyynv4oja  7.938 MiB  0.000075397625 FIL  603181  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148224 not found
Sep 18 21:21:30  bafyreiejerfdavvxvj7viumaaf2kn2bfdkom2447kdnj5ndkpulqggwzze  148225  t014436  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqfyaiksagnhvblminx3ki233txcn75pkwpy2rcavwuhs4t3njleha  7.938 MiB  0.00007559375 FIL   604750  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148225 not found
Sep 18 21:21:48  bafyreiaquw33ebzcpizqgtvkheweyjr5deofxmis5yjkbvavkscmzdt75e  148237  t016304  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqj6cuhnxfk6sdpwanvjxma5vtpb4dx73asczd4jvltu2baygalsdq  7.938 MiB  0.000075365125 FIL  602921  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148237 not found
Sep 18 21:22:10  bafyreiheqc3kvfbcbt57wmr6lwlnvo7maoiyprnhwot5ncyruq7t3kx6je  148241  t019196  StorageDealActive  Y (epoch 73432)  N            baga6ea4seaqbqeudicuw7moui3nf4jmhahchsixamxxnsip7bewb7e5mlj7x4by  7.938 MiB  0.000075338875 FIL  602711  
Sep 18 21:22:24  bafyreidytt7vfviywncfbcbv374hj2lwqr5hlgzk54hi5b6sewl2nhvl4y  0       t019118  StorageDealError   N                N            baga6ea4seaqpq6oli3ci3bdivs3laivt2r3rr5pc67b7ajbmxt7ljctrom4iulq  7.938 MiB  0.0000754715 FIL    603772  failed to initiate data transfer: deal data transfer failed: Response Rejected
Sep 18 21:22:36  bafyreifi2xuwzri3ryglznygkstqwi5uzijd4aqnhnkabb7xlebespx7p4  148240  t03339   StorageDealActive  Y (epoch 73948)  N            baga6ea4seaqi3xs3egbhwnlwh54b53e7owk3ad5rqkjuxdnfcfdrzf62ndirsma  7.938 MiB  0.000075483625 FIL  603869  
Sep 18 21:22:50  bafyreidun6vrb3jmhmohgo3cmpby3oulaixca7mrc7hzgpwitomevxwxta  148244  t019824  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqbcqh3t24po5ch7aazd7me3bhtnpwmqa5eus3ctioy6tu7bvkg6eq  7.938 MiB  0.00007539425 FIL   603154  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148244 not found
Sep 18 21:23:11  bafyreietia6xc63di5tnikuqame6p6ovdmcyp6tdsohhz5z5x4ossmmu2e  148243  t020683  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqae27t5d2dx7fhzi2swznvmpfdma6m3zkdrn4sggvgr6kv26guwjq  7.938 MiB  0.000075253125 FIL  602025  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148243 not found
Sep 18 21:23:24  bafyreifjfknky4hxstk5dyic6554vtge2tvatky7osy336bor76pdwhwuu  148229  t02419   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqogc57qcvlinzqaqwcriwzwifvzxom3vfus7zzqfch56yrohzuqky  7.938 MiB  0.00007542025 FIL   603362  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148229 not found
Sep 18 21:23:37  bafyreigo66wswho33mh2ztpfnmaevzqwa7ly3p7isnlu7khxey2axqi76i  148230  t019551  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqkwv6e3gi5lfs7vag2ziibvtqftrb6xp6iyyn7kpadq37a5drs4fq  7.938 MiB  0.000075272125 FIL  602177  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148230 not found
Sep 18 21:23:50  bafyreibvvk7w6l2n6xjmbb5kcpxysv3dg3yri4fzrb5c53dyiqwgkennkm  148231  t020822  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqmteow243r5onpyafbt23hzjaof36kyupcspglqp7r3gttqzf2giy  7.938 MiB  0.000075473 FIL     603784  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148231 not found
Sep 18 21:24:12  bafyreic3owr6ofayi43l4eobpeqe2qeaooekz3qpvbclmmeiigx4ytwi6e  148232  t016309  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqes32xbhkhmq6pnjlrkiz274kzwcq3cuwawul5aaoxcanmeba4eiy  7.938 MiB  0.00007529125 FIL   602330  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148232 not found
Sep 18 21:24:27  bafyreibaztmntcmtydih37ib3ifkho4mzf3jqvmlfcndugqfvcphl2cxii  148233  t08937   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqlqhflefmo3urnwfrakup3sh3g5nl3a6xetygbplfwwtk4fo5a2bq  7.938 MiB  0.0000755235 FIL    604188  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148233 not found
Sep 18 21:24:40  bafyreicx2hfd6xqmayjxyrramczc7ni4s5awbekatsw2vcge6t2cbec3vi  0       t017294  StorageDealError   N                N            baga6ea4seaqio34bcaj3ddrgqdiicex46pbqfixuizrsd5dnqiyaksaiv7r2mna  7.938 MiB  0.000075450875 FIL  603607  deal failed: (State=26) handing off deal to node: AddPiece failed: writing pads: writing piece: opening unsealed sector file: file '/opt/.worker/unsealed/s-t017294-91' has inconsistent length; has 34359738368 bytes; expected 34359738372 (4 trailer, 34359738368 sector data)
Sep 18 21:24:53  bafyreiaqffafntbzqmdrjjal2dkcuk6vcuxeceahtyd5veu7rk5uj2mura  148236  t014207  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqgxqo3gefwyq26iko5irwlndrbtqemgqklypidbadieldegyejcmi  7.938 MiB  0.00007545125 FIL   603610  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148236 not found
Sep 18 21:25:10  bafyreicvzzbao4rvapautsdfioy7bjfwwxyg2furfkpzduippujh6bif54  148239  t03345   StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqakgqok26fu3dmoufslmpbv6rlv76xj457bxa4fvzrk3mwdzvtmgy  7.938 MiB  0.0000754615 FIL    603692  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148239 not found
Sep 18 21:25:25  bafyreicikbagfo2ft7235rd2fvupldpazy6zvef6tj5rbicml6npv43mpm  148238  t019723  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqhugbxlwcjbwetrdknzjuroy6meht4e3h7i7unt7p4smuoqro5aga  7.938 MiB  0.000075579375 FIL  604635  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148238 not found
Sep 18 21:25:37  bafyreidjolic6il4vg4ckeie37e5l5ibeioafqnlwslwzifl665philij4  148254  t020523  StorageDealActive  Y (epoch 73914)  N            baga6ea4seaqfm42zxxmevaecamlqoxr54wifokertt3kalpcdv3t4wxja54mwia  7.938 MiB  0.000075449125 FIL  603593  
Sep 18 21:25:52  bafyreigahd74hy6msu5c5zlzohj3h26rwxaqkjftc6ra236ztj7j6fg4jq  148253  t020678  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqf5boma6adh4r3v3aylqzulkpqckbabki6jmwmgyblquphiiubuma  7.938 MiB  0.0000754665 FIL    603732  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148253 not found
Sep 18 21:26:05  bafyreiaz7sxwonuv3iq4ll3f5r2dbgfyagold5ve3tn2whs3mgor7odqai  148252  t019094  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqipscg3agkste3bno3b7lzjfccxizjcgkdbjmts4le2yo7ea7nehi  7.938 MiB  0.0000755485 FIL    604388  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148252 not found
Sep 18 21:26:19  bafyreicw37pt6t2brstrwp7xrk2jnqowrfgdwtrcsduz25x2qcryfylihi  148251  t019399  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqdbuyn7byowe7ovdqbar7qlianxqit47t5fjcrr754fxxig4cp6aa  7.938 MiB  0.000075277 FIL     602216  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148251 not found
Sep 18 21:26:41  bafyreidmuxzzstdbmysdn7nu4gg4fd3klk4vhrhkm4tpvcxq4x3wed7lpe  148256  t016305  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqkjbkvgazsewl3mguhrwfxzzjiq7a6kifmh6vfyvmx72ztimn2ccq  7.938 MiB  0.000075355875 FIL  602847  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148256 not found
Sep 18 21:26:55  bafyreibmvu3bez5iwgek3fvavll6emqosq7updcmxbasc4relshwwdi5ru  148259  t019099  StorageDealError   Y (epoch 0)      Y (epoch 0)  baga6ea4seaqfe3657giprh6zkmbiwifuuxqwke3sui5ot4pctrxmnfpbu2yl6la  7.938 MiB  0.000075491875 FIL  603935  error in deal activation: failed to set up called handler: called check error (h: 79823): client: failed to look up deal on chain: deal 148259 not found
